101111	101	309	1	1	3	3	1	1	1	1	1	1	1	3	2	30	66	2	3	2	9	2	3	1	2	58.17	4.68	46.51	14.21	52.42	9.75	63.76	5.98	59.61	2.71	59.48	2.86	59.39	3.71	55.7	8.75	62.69	5.64	61.62	3.81	56.91	2.45	56.36	2.76	60.77	4.46	71.54	9.6	70.54	7.69	57.72	5.56	60.2	2.61	60	2.79	61.62	4.22	56.29	14.57	79	7.56	63.18	5.8	64.49	2.63	64.72	2.83	67.27	4.33	61.4	13.71	67.09	8.8	67.17	5.82	66.62	2.61	66.95	2.84	72.82	5.81	90.81	8.22	80.91	6.77	63.37	5.81	69.64	2.88	69.45	3.16	3	4	5	6	7	0	4	5	5	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	2	1	3	2	4	4	2.66666666666667	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	3	5	4	2	4	2	2	5	2	2	2	2	3	5	4	2	4	2	3	5	2	2	2	3	4	5	4	2	4	2	3	5	3	3	3	3	4	5	4	2	4	2	3	5	3	2
101112	101	309	1	1	3	3	1	1	1	1	1	1	1	3	2	34	66	2	3	4	7	2	1	1	0	55	4.63	47.88	15.21	42.65	11.85	59.37	6.35	55.05	2.99	54.68	3.06	46.95	5.16	49.65	9.69	51.82	10.57	48.48	5.58	48.45	3.33	48.57	3.28	61.55	4.46	77.64	9.3	67.94	8.64	69.14	5.8	63.59	2.5	63.88	2.69	67.1	4.09	76.53	11.34	78.02	6.37	66.47	5.14	63.96	2.49	63.9	2.75	65.72	4.09	88.74	12.39	76.74	7.32	68.55	5.19	65.57	2.46	65.71	2.74	72.82	5.81	90.81	8.22	89.79	7.2	68.86	5.96	75.01	2.89	75.92	3.45	3	4	5	6	7	0	4	5	5	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	2	3	3	3	3	4	3	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	5	2	1	5	5	1	5	1	1	5	3	2	2	2	1	5	5	1	5	2	1	5	2	1	2	2	2	5	4	1	5	1	1	5	1	1	4	4	3	4	4	4	4	4	3	5	4	2
101113	101	309	1	1	3	3	1	1	1	1	1	1	1	2	1	66	9999	4	3	2	9	4	1	2	2	62.41	4.38	62.81	14.89	50.55	10.65	66.92	6.02	61.98	2.61	62.08	2.78	69.29	5.74	89.24	9.16	66.05	7.2	66.42	5.3	63.97	2.83	64.25	3.04	67.73	5.04	62.59	11.13	68.45	7.47	63.42	5.37	63.82	2.45	64.01	2.64	63.89	4.14	76.53	11.34	78.02	6.37	66.47	5.14	62.71	2.57	62.47	2.86	69.16	4.25	93.75	12.56	71.28	7.01	70.95	5.24	66.46	2.4	66.73	2.67	70.16	5.48	91.46	7.72	80.43	6.77	61.52	5.12	68.87	2.46	69.44	2.84	3	4	5	7	7	0	3	3	3	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	3	3	3	4	2	2	2.83333333333333	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	3	4	4	4	3	2	3	3	3	3	2	3	4	4	4	4	3	2	3	3	3	2	2	3	4	5	5	5	2	1	4	4	3	2	2	2	4	4	4	4	2	2	4	3	2	4	2	3
101114	101	309	1	1	3	3	1	1	1	1	1	1	1	2	3	9999	41	3	3	3	10	1	3	2	1	60.78	4.29	62.81	14.89	42.65	11.85	59.37	6.35	60.08	2.66	59.98	2.82	65.51	3.85	64.25	8.73	66.47	5.9	61.15	3.83	62.13	2.34	62.25	2.54	62.29	4.4	79.82	12.97	64.84	9.76	53.33	6.06	56.01	3.36	55.26	3.73	62.78	4.2	56.29	14.57	76.15	7.52	59.96	5.81	63.65	2.62	63.83	2.8	66.6	4.12	78.07	13.99	67.74	8.23	66.62	5.45	67.66	2.53	68.22	2.77	69.58	5.41	92.47	8.49	79.77	6.68	64.11	5.4	69.4	2.58	69.82	2.97	3	4	5	6	7	0	4	5	5	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	2	3	3	2	3	4	2.83333333333333	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	1	5	5	9999	5	1	1	5	3	2	2	2	2	3	4	4	4	4	1	4	2	3	1	1	2	5	3	5	1	1	2	3	1	1	2	2	2	5	5	2	4	2	2	5	2	2
101115	101	309	1	1	3	3	1	1	1	0	1	0	0	2	3	51	34	5	3	6	10	2	3	3	1	61.73	4.51	61.75	14.92	52.42	11.54	52.62	6.95	58.98	2.77	58.85	2.91	64.6	3.77	58.22	8.73	62.46	5.75	63.87	3.92	60.21	2.27	60.12	2.49	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	60.11	4.26	58.83	13.68	73.93	7.94	74.93	6.84	65.75	2.59	66.02	2.8	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	4	5	6	8	0	4	6	6	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	2	2	2	4	4	5	3.16666666666667	0	1	1	2	2	2	2	2	2	2	2	1	0	0	0	1	9999	9999	0	0	9999	0	9999	9999	1	9999	0	9999	9999	0	1	0	0	0	9999	1	9999	1	9999	9999	2	2	2	5	2	1	4	2	1	4	2	1	4	5	4	5	1	1	2	3	3	5	4	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	5	5	5	5	1	1	1	5	2	5	2	3
101116	101	309	1	1	3	3	1	1	1	1	1	1	1	2	1	51	26	2	1	3	9	2	3	3	1	59.93	4.44	46.51	14.21	54.24	10.61	60.71	6.01	57.98	2.85	57.74	2.98	59.68	3.73	60.06	8.86	65.15	5.49	65.49	3.98	60.33	2.3	60.25	2.5	65.91	4.69	68.68	10.03	76.96	7.81	62.89	5.44	64.2	2.58	64.36	2.77	68.75	4.02	92.04	11.54	88.57	6.22	63.34	4.72	68.83	2.39	69.38	2.63	74.7	4.8	108.27	13.53	98.67	7.44	91.61	7.32	81.26	3.07	83.54	3.56	80.75	5.36	123.12	9.35	90.9	7.31	86.78	7.65	78.06	2.88	79.3	3.42	3	5	6	8	8	9	6	6	7	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	2	2	3	3	2	4	2.66666666666667	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	2	2	5	2	2	4	2	3	5	2	3	4	4	4	4	2	2	5	1	1	5	2	2	2	2	5	2	4	2	4	3	2	5	2	2	4	3	4	5	2	2	2	1	2	5	3	2
101117	101	309	1	1	3	3	1	1	1	0	0	0	0	2	2	51	21	9999	9999	4	7	2	3	3	0	50.42	5.33	40.76	15.7	50.16	11.99	52.06	6.4	47.52	4.09	47.48	3.94	67.89	5.42	61.2	9.73	45.82	10.42	56.94	6	63.37	2.65	63.65	2.83	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	2	5	7	9999	9999	3	9999	9999	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	2	3	1	2	4	5	2.83333333333333	0	2	2	2	2	2	2	2	2	2	6	0	0	0	0	9999	9999	9999	0	1	9999	9999	9999	9999	0	9999	9999	9999	9999	9999	0	0	0	9999	9999	1	9999	9999	9999	9999	5	3	2	5	5	2	5	3	4	2	1	1	4	3	4	5	4	1	2	3	3	4	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
101118	101	309	1	1	3	2	0	1	1	0	1	1	1	3	2	69	51	6	3	4	10	0	2	3	1	44.77	5.3	38.23	15.15	48	11.3	56.82	5.97	47.5	3.53	47.27	3.47	50.77	4.68	44.35	10.62	45.5	10.3	66.54	6.61	54.12	2.96	54.05	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	55.58	4.73	60.44	13.73	75.32	7.95	43.18	7.46	56.32	3.23	56.05	3.31	63.52	4.23	61.15	14.01	80	7.76	75.81	6.44	70.26	2.72	70.92	2.99	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	37.72	5.42	2	4	5	6	7	0	4	5	5	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	1	0	2	2	1	2	5	2	2.33333333333333	1	1	1	2	2	2	2	2	2	2	2	1	0	0	0	0	0	0	1	0	9999	0	0	0	0	9999	0	0	0	0	0	0	0	0	0	1	9999	1	1	9999	2	2	2	5	3	2	4	2	2	5	2	2	2	2	2	5	5	1	5	1	1	5	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	4	2	5	1	2	1	3	2	5	3	3
101119	101	309	1	1	3	2	0	1	1	1	1	1	1	1	1	9999	9999	2	3	3	7	9999	0	2	3	56.21	4.47	49.6	15.62	45.9	10.38	56.97	6.01	55.04	2.9	54.64	3	56.11	4.83	43.42	10.67	53.88	10.41	61.78	6.05	57.07	2.81	57.16	2.88	62.57	4.57	77.17	9.55	52.26	8.41	59.68	5.48	59.84	2.54	59.62	2.75	49.16	5.04	54.34	14.12	68.64	9.49	59.53	5.57	54.28	3.23	54.09	3.31	62.69	4.23	72.71	13.56	65.76	9.12	65.23	5.62	64.46	2.58	64.64	2.78	76.67	6.32	85.96	8.46	73.64	6.87	68.46	5.78	68.92	2.51	69.63	2.87	2	4	5	6	7	0	4	5	5	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	2	2	1	2	2	2	1.83333333333333	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9999	0	0	0	0	1	1	1	9999	1	1	1	2	3	4	4	5	1	2	2	1	1	1	1	2	3	4	3	4	2	2	3	1	2	1	1	1	3	4	4	4	2	2	3	1	1	2	2	2	2	4	4	4	2	2	3	2	4
101120	101	309	1	1	3	2	0	1	1	1	1	0	1	2	2	50	28	5	2	5	8	3	2	1	0	59.52	4.29	62.81	14.89	73.45	8.14	66.31	6	66.28	2.74	66.54	2.97	60.39	5.65	80.76	9.72	74.3	7.83	66.54	5.12	63.09	2.93	62.9	3.35	77.58	6.33	96.25	9.68	89.26	7.73	77.43	6.85	79.18	3.13	81.07	3.6	83.82	5.83	109.98	12.94	97.49	7.27	82.48	5.88	82.42	3.19	85.19	3.75	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	84.39	5.1	132.57	10.88	104.74	8.59	94.08	8.03	90.71	3.81	96.46	4.88	2	4	5	6	7	8	4	5	6	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	1	0	0	4	4	3	4	2	2	3.16666666666667	1	1	1	2	2	2	2	2	2	2	2	0	1	0	0	0	9999	0	0	1	0	0	9999	0	0	0	0	9999	0	0	0	0	0	0	0	2	1	1	9999	2	2	3	2	5	4	3	4	2	2	3	2	2	2	2	2	4	4	2	2	2	4	4	2	1	1	1	1	5	5	4	1	1	3	5	2	1	1	1	1	5	5	4	4	2	3	5	3	1
101121	101	309	1	1	3	2	0	1	1	1	1	1	1	2	2	9999	51	3	3	6	9	1	3	2	3	50.65	4.79	38.23	15.15	38.63	11.15	55.08	6.96	51.44	3.18	51.15	3.24	56.11	4.83	43.42	10.67	53.88	10.41	56.3	5.9	55.29	2.96	55.3	3	57.02	4.94	52.62	12.05	61.27	7.96	61.24	5.61	55.87	2.91	55.63	2.99	71.81	4.79	51.67	13.82	50.99	11.19	65.51	5.53	62.68	2.6	62.72	2.81	66.29	4.28	55.27	13.01	58.34	10.61	65.04	5.68	62.57	2.67	62.6	2.86	64.6	4.88	61.32	8.94	63.56	7.17	74.64	6.25	61.08	2.46	60.51	2.86	2	4	5	6	0	0	4	4	4	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	0	0	0	2	1	2	2	9999	5	9999	0	1	1	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9999	9999	0	1	1	1	1	1	2	2	2	3	9999	1	4	1	2	3	1	1	2	1	1	4	4	2	5	1	2	3	2	2	2	2	2	3	4	4	4	2	2	3	2	2	3	2	2	3	4	2	5	1	2	3	2	2
101122	101	309	1	1	3	2	1	1	1	1	0	1	1	2	2	52	9999	2	2	6	10	4	3	3	4	52.71	5	61.75	14.92	39.83	11.23	65.69	6	55.65	2.87	55.35	2.95	60.38	3.8	66.25	8.26	67.45	5.69	65.49	3.98	61.48	2.36	61.64	2.56	72.68	4.83	80.17	12.73	66.66	10.01	70.81	5.44	66.97	2.61	67.25	2.83	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	73.15	4.55	93.75	12.56	90.84	6.49	80.28	5.79	73.58	2.51	74.79	2.84	77.63	5.18	120.24	9.27	101.47	8.16	89.01	7.42	83.71	3.1	86.6	3.65	2	4	5	7	6	8	3	5	6	1150	30	15	75	1	1	21.2962962962963	127.777777777778	52.2727272727273	0	.260869565217391	.130434782608696	.0347826086956522	1	0	0	2	1	9999	9999	9999	9999	9999	1	1	1	1	1	2	2	2	2	2	2	0	1	0	0	9999	0	0	0	0	0	9999	0	0	0	0	9999	0	0	0	0	0	0	0	0	1	1	9999	1	1	1	2	1	5	4	1	5	2	1	4	1	1	2	2	2	4	4	2	4	2	2	5	3	2	1	1	2	4	5	4	5	2	1	5	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
