         *         *         *    59.580         *         *    50.307     3.125    47.697     3.564     0.035     0.434     0.481     0.050     3.000
    46.100    40.320    45.210    46.760    58.500         *    41.789     3.332    41.587     3.395     0.003     0.058     0.927     0.011     3.000
         *         *         *    75.270    79.050    80.570    64.127     3.416    64.553     3.321     0.009     0.941     0.050     0.000     2.000
    38.920    45.190         *         *         *         *    41.656     2.988    41.409     3.327     0.059     0.049     0.725     0.166     3.000
         *         *         *    67.140    74.520    75.510    59.118     3.369    60.314     3.104     0.023     0.825     0.151     0.001     2.000
         *         *         *    72.560    77.720    77.180    62.521     3.307    63.044     3.192     0.009     0.920     0.071     0.000     2.000
    54.340    57.660    63.040    67.620    75.110         *    56.564     3.836    57.574     3.539     0.013     0.674     0.313     0.000     2.000
    40.840         *         *         *         *         *    42.685     2.818    42.306     3.332     0.046     0.080     0.680     0.194     3.000
    59.900    54.050    48.430    66.180    72.900    73.520    54.097     3.677    55.362     3.345     0.002     0.560     0.437     0.000     2.000
    36.790         *         *    51.130    48.560         *    39.438     2.768    38.757     3.000     0.001     0.040     0.874     0.085     3.000
    58.180    70.730    74.620    77.370    80.960    81.430    64.714     3.646    64.817     3.619     0.000     0.964     0.036     0.000     2.000
         *         *         *    59.000         *    67.350    50.377     3.222    47.929     3.652     0.019     0.448     0.519     0.014     3.000
    37.400    51.930    61.170         *    63.130         *    46.830     3.980    46.661     3.987     0.038     0.150     0.811     0.001     3.000
    55.900         *    46.450    50.430    64.450         *    48.655     2.960    47.294     3.336     0.000     0.358     0.611     0.031     3.000
         *         *         *    51.950         *         *    44.851     2.679    42.973     3.262     0.024     0.157     0.645     0.174     3.000
         *         *         *    58.610    64.450    62.500    50.649     2.984    48.060     3.532     0.007     0.477     0.492     0.023     3.000
    66.540    68.250    68.430    75.870    78.310    74.320    64.396     2.959    64.447     2.946     0.000     0.981     0.018     0.000     2.000
         *         *         *    66.630    68.560    73.800    56.283     3.231    57.869     2.889     0.018     0.734     0.246     0.002     2.000
    43.320    52.780    59.280    63.890    67.740         *    49.424     4.215    49.227     4.214     0.066     0.241     0.693     0.000     3.000
    43.320         *         *         *         *         *    44.530     2.765    43.887     3.364     0.034     0.129     0.644     0.194     3.000
         *         *         *    47.410    45.630         *    42.132     1.256    46.271    -0.016     0.001     0.025     0.445     0.529     4.000
    32.800    42.620    43.770         *         *         *    37.890     3.187    37.850     3.252     0.075     0.016     0.798     0.112     3.000
    50.960         *         *         *         *         *    50.857     2.715    53.620     2.784     0.010     0.422     0.419     0.149     2.000
    41.300    61.010    63.440    59.320    62.910    67.480    50.932     3.274    49.636     3.615     0.000     0.451     0.546     0.003     3.000
         *         *         *    64.030         *         *    54.013     3.205    56.498     2.764     0.034     0.625     0.323     0.019     2.000
    56.330    57.270    60.210    61.750    63.000    68.320    54.162     2.643    54.805     2.484     0.000     0.742     0.241     0.016     2.000
         *         *         *    61.920    65.930    64.220    52.777     2.935    54.784     2.523     0.006     0.596     0.382     0.016     2.000
         *         *         *    46.130         *         *    41.820     2.023    39.369     3.032     0.014     0.054     0.598     0.335     3.000
         *         *         *    61.350    57.040    64.730    48.573     2.891    46.314     3.386     0.005     0.364     0.583     0.048     3.000
         *         *         *    68.220         *    68.360    56.389     2.905    57.714     2.671     0.004     0.765     0.224     0.008     2.000
         *         *         *    61.460    64.980    68.290    52.269     3.163    54.705     2.650     0.015     0.551     0.425     0.009     2.000
    50.290    55.630    61.430    59.420         *         *    52.098     3.042    53.236     2.724     0.003     0.537     0.430     0.031     2.000
         *         *         *    68.450    67.420         *    56.335     3.057    57.717     2.756     0.014     0.754     0.227     0.006     2.000
         *         *         *    55.710    59.420    56.540    47.348     2.648    44.924     3.213     0.003     0.286     0.608     0.103     3.000
    46.010    44.400    48.590    45.480         *         *    43.977     1.499    41.854     2.862     0.000     0.064     0.471     0.464     3.000
         *         *         *    65.900    71.970         *    57.165     3.399    58.914     2.990     0.042     0.758     0.199     0.002     2.000
    61.830    72.400         *         *    62.340         *    59.943     1.679    59.711     1.880     0.000     0.830     0.024     0.146     2.000
         *         *         *    48.600    70.540         *    45.560     4.865    48.176     4.007     0.311     0.246     0.440     0.002     3.000
         *         *         *    73.070    69.060    69.130    58.611     2.805    59.294     2.665     0.001     0.862     0.132     0.005     2.000
         *         *         *    70.100    79.580    83.470    62.126     3.859    63.665     3.495     0.062     0.860     0.078     0.000     2.000
         *         *         *    66.040    71.590         *    57.082     3.368    58.793     2.970     0.038     0.757     0.203     0.002     2.000
         *         *         *    62.950    63.160    64.140    51.935     2.863    54.047     2.436     0.004     0.556     0.415     0.025     2.000
         *         *         *    58.170    57.160    56.840    47.580     2.469    44.781     3.138     0.002     0.282     0.573     0.144     3.000
    46.470    44.910    51.140    51.510    57.910    57.950    44.443     3.032    43.897     3.186     0.000     0.150     0.828     0.022     3.000
    52.620         *         *         *         *         *    52.328     2.728    54.678     2.805     0.007     0.507     0.355     0.131     2.000
         *         *         *    61.380    69.920    68.810    54.531     3.225    56.515     2.801     0.019     0.657     0.321     0.004     2.000
    48.530    57.060         *         *         *         *    51.312     3.047    49.822     3.593     0.018     0.446     0.453     0.083     3.000
    63.550    57.800    58.170    67.490    72.240         *    57.926     3.097    58.342     2.980     0.000     0.849     0.149     0.002     2.000
         *         *         *    54.560    68.660    67.230    50.602     3.552    48.965     3.858     0.054     0.444     0.498     0.005     3.000
         *         *         *    58.330    60.550         *    48.776     3.044    46.740     3.492     0.018     0.366     0.573     0.043     3.000
    32.930         *         *         *         *         *    37.168     3.107    37.265     3.229     0.109     0.016     0.707     0.169     3.000
    49.810         *         *         *         *         *    49.847     2.711    48.023     3.448     0.012     0.365     0.463     0.160     3.000
         *         *         *    60.110    66.910    64.090    52.467     3.017    54.652     2.564     0.008     0.573     0.405     0.013     2.000
    62.030    58.210    60.290         *         *         *    57.133     2.642    57.482     2.657     0.000     0.812     0.131     0.056     2.000
    68.770    71.380    71.350    73.710    79.690    77.970    65.950     2.981    65.980     2.973     0.000     0.989     0.011     0.000     2.000
    40.090    46.060    42.960    38.740         *         *    41.527     0.557    42.682    -0.233     0.000     0.015     0.269     0.716     4.000
         *         *         *    59.390    60.080    68.900    49.073     3.275    47.291     3.638     0.023     0.378     0.585     0.014     3.000
         *         *         *    78.550    80.360    78.580    65.490     3.293    65.696     3.249     0.002     0.966     0.031     0.000     2.000
         *         *         *    46.990    54.930         *    42.389     2.849    41.077     3.207     0.019     0.093     0.769     0.119     3.000
         *         *         *    71.460         *    58.960    55.779     2.309    56.635     2.221     0.000     0.751     0.184     0.065     2.000
    40.650    49.960    50.160         *    48.740    45.360    45.639     0.646    46.809     0.200     0.000     0.049     0.192     0.759     4.000
         *         *         *    42.490    49.460    53.120    39.331     2.492    37.550     2.965     0.006     0.036     0.782     0.176     3.000
    48.970    59.560         *    79.710         *         *    54.665     5.736    58.614     3.799     0.395     0.413     0.191     0.000     2.000
    49.140    57.600    62.810    65.740    70.180    70.660    54.166     3.563    55.346     3.254     0.001     0.587     0.411     0.000     2.000
    31.870    41.050    35.930    41.210    44.160    44.430    35.116     2.215    34.174     2.553     0.000     0.010     0.824     0.166     3.000
         *         *         *    63.080         *    66.830    52.905     3.006    55.215     2.596     0.008     0.593     0.385     0.014     2.000
         *         *         *    56.640    51.440    59.880    44.781     2.572    42.604     3.112     0.003     0.161     0.690     0.146     3.000
    50.620    57.360    56.190    65.530         *    51.000    53.043     1.347    52.590     1.827     0.000     0.452     0.143     0.405     2.000
         *         *         *    58.520    54.420         *    46.835     2.481    44.190     3.178     0.005     0.227     0.598     0.170     3.000
    51.070    58.220    57.010    52.340    54.140    66.000    50.278     2.093    50.866     2.030     0.000     0.478     0.360     0.163     2.000
         *         *         *    55.250         *         *    47.003     2.933    45.016     3.392     0.030     0.259     0.604     0.108     3.000
    50.760    50.590         *         *         *         *    49.283     2.635    48.018     3.422     0.011     0.317     0.496     0.176     3.000
         *         *         *    53.820         *         *    46.028     2.835    44.131     3.336     0.028     0.211     0.628     0.134     3.000
    35.050    49.030    52.280    54.180         *         *    42.478     3.816    42.726     3.618     0.080     0.061     0.843     0.015     3.000
    39.870    49.100    50.860    62.550    58.510         *    45.129     3.618    44.837     3.695     0.009     0.120     0.868     0.003     3.000
    38.750    56.360    62.480         *    68.970    69.100    49.836     4.168    49.356     4.266     0.031     0.243     0.725     0.000     3.000
    66.070    68.620    68.950    67.670    74.380    71.970    62.794     2.576    62.843     2.565     0.000     0.977     0.020     0.003     2.000
    58.540    50.160         *         *         *         *    52.686     2.363    53.901     2.600     0.002     0.517     0.292     0.189     2.000
    42.880    54.180    65.450    66.320    62.280         *    50.914     3.462    49.754     3.789     0.003     0.414     0.581     0.003     3.000
         *         *         *         *         *    53.300    43.467     2.245    40.338     2.974     0.003     0.119     0.643     0.235     3.000
         *         *         *    53.720    68.830    68.300    50.041     3.728    48.907     3.910     0.079     0.413     0.504     0.003     3.000
    49.510    47.170    48.200    56.930         *         *    46.371     2.833    45.405     3.294     0.003     0.196     0.692     0.108     3.000
         *         *         *         *    33.960         *    37.158    -0.336    38.092    -0.610     0.000     0.001     0.100     0.900     4.000
         *         *         *    47.340         *         *    42.385     2.177    40.118     3.080     0.016     0.068     0.619     0.297     3.000
         *         *         *    70.660    71.350    70.880    58.886     2.976    59.655     2.815     0.003     0.856     0.139     0.002     2.000
    33.040    32.210         *    45.440         *         *    34.608     3.118    34.576     3.154     0.043     0.006     0.885     0.066     3.000
    46.380    40.200    44.980    50.870    58.940         *    42.366     3.445    42.187     3.496     0.005     0.064     0.924     0.007     3.000
         *    57.930    51.410    63.340    60.120    55.070    51.879     1.936    52.196     1.972     0.000     0.515     0.280     0.205     2.000
    40.100         *    38.360         *         *         *    39.277     1.526    37.928     2.924     0.005     0.019     0.528     0.448     3.000
    37.850    43.850    42.640    34.700         *         *    39.986     0.213    40.827    -0.358     0.000     0.007     0.197     0.796     4.000
    43.190    48.300         *         *    48.930         *    44.116     1.520    41.511     2.608     0.000     0.082     0.471     0.447     3.000
         *         *         *    61.320    66.210    64.880    52.683     2.997    54.790     2.561     0.008     0.586     0.393     0.013     2.000
         *         *         *    52.440    57.830         *    45.290     3.015    43.883     3.354     0.021     0.194     0.711     0.074     3.000
    62.050    68.790         *         *         *         *    62.655     3.072    62.795     3.058     0.000     0.952     0.040     0.008     2.000
    48.740    45.870    44.750    55.800         *         *    45.022     2.686    44.048     3.208     0.003     0.138     0.712     0.147     3.000
    49.030         *         *         *         *         *    49.171     2.710    47.526     3.438     0.014     0.328     0.491     0.167     3.000
    43.630    59.470    63.170    66.960    63.180    60.710    52.412     2.863    53.447     2.599     0.000     0.614     0.375     0.011     2.000
    33.110         *    58.400         *         *         *    41.019     5.550    43.000     3.805     0.450     0.036     0.506     0.007     3.000
    38.890    64.770    66.970    70.160    77.690         *    49.333     6.984    46.833     7.947     0.709     0.127     0.164     0.000     1.000
    67.380    74.870    73.590    81.580    79.080    84.850    67.706     3.259    67.730     3.253     0.000     0.992     0.008     0.000     2.000
         *         *         *    82.820    83.420    86.910    68.520     3.628    68.703     3.586     0.005     0.978     0.016     0.000     2.000
         *         *         *    51.740         *         *    44.726     2.660    42.843     3.254     0.024     0.152     0.646     0.179     3.000
         *         *         *    68.100    68.540    77.280    56.922     3.362    58.575     2.998     0.028     0.747     0.224     0.001     2.000
         *         *         *    42.820         *         *    40.386     1.575    37.320     2.901     0.009     0.026     0.522     0.443     3.000
         *         *         *    60.830         *         *    51.333     3.156    54.516     2.638     0.035     0.489     0.437     0.039     2.000
         *         *         *    58.790    61.230    56.660    49.320     2.567    46.394     3.233     0.002     0.395     0.508     0.096     3.000
    63.140    69.790    76.650         *    76.000         *    64.756     3.099    64.812     3.085     0.000     0.980     0.020     0.000     2.000
         *         *         *    63.890    66.080    69.560    53.876     3.117    55.858     2.699     0.012     0.636     0.346     0.006     2.000
         *         *         *    61.960    65.060    72.430    52.496     3.393    55.256     2.796     0.035     0.546     0.415     0.004     2.000
    44.200    49.170    49.230    40.420         *         *    44.819     0.575    45.876    -0.173     0.000     0.040     0.237     0.723     4.000
         *         *         *    50.820    49.170    55.570    42.371     2.297    39.856     2.957     0.002     0.074     0.695     0.229     3.000
    43.470    49.320    52.780    60.750    57.070         *    46.100     3.214    45.469     3.404     0.001     0.196     0.787     0.016     3.000
         *         *         *    48.920    48.140         *    42.593     1.710    38.749     2.859     0.003     0.044     0.549     0.404     3.000
    46.570    59.220    64.250         *         *         *    53.089     3.610    54.553     3.061     0.049     0.532     0.406     0.013     2.000
         *         *         *    53.620    66.580         *    48.599     3.755    47.943     3.802     0.100     0.356     0.535     0.009     3.000
         *         *         *    52.010    54.830         *    44.333     2.704    42.484     3.201     0.011     0.142     0.708     0.139     3.000
    45.250    44.220    43.610         *         *         *    43.001     1.800    41.701     3.056     0.004     0.056     0.549     0.391     3.000
    58.130         *    57.980    63.030    64.580    64.260    54.608     2.471    55.203     2.343     0.000     0.765     0.206     0.030     2.000
    61.880    63.060    71.750    75.000         *         *    62.429     3.344    62.585     3.294     0.001     0.944     0.055     0.001     2.000
         *         *         *    60.660    70.740    65.440    54.517     3.085    56.305     2.709     0.011     0.670     0.314     0.006     2.000
         *         *         *    71.940    74.530    80.550    61.116     3.445    62.049     3.235     0.022     0.876     0.102     0.000     2.000
         *         *         *    48.320    56.740         *    43.315     3.024    42.230     3.300     0.025     0.124     0.766     0.085     3.000
         *         *         *    55.420         *         *    47.123     2.944    45.121     3.399     0.030     0.265     0.600     0.105     3.000
    67.720    72.960    72.720    75.450    83.890    85.560    67.251     3.551    67.291     3.541     0.000     0.986     0.014     0.000     2.000
         *         *         *    71.070    76.740         *    61.380     3.489    62.434     3.233     0.034     0.877     0.089     0.000     2.000
    36.310         *         *    38.950    66.590         *    37.080     5.692    32.672     7.223     0.510     0.014     0.476     0.000     1.000
    56.300    59.490    52.980    58.410    67.290         *    53.483     2.919    54.376     2.675     0.000     0.661     0.327     0.011     2.000
    54.430    60.330    55.180         *         *         *    53.913     2.640    54.642     2.619     0.002     0.635     0.270     0.093     2.000
    34.490    46.920         *         *         *         *    40.367     3.513    40.463     3.386     0.121     0.033     0.739     0.107     3.000
         *         *         *    67.400         *         *    56.797     3.238    58.584     2.897     0.030     0.746     0.216     0.008     2.000
    38.500    27.800    30.070    26.970    37.530    39.380    33.034     0.648    34.824    -0.001     0.000     0.001     0.324     0.674     4.000
    41.790    36.810    33.700    37.160         *    46.550    37.198     1.244    39.614     0.157     0.000     0.009     0.487     0.504     4.000
    45.300    56.430    60.090    49.430         *         *    48.995     2.437    47.393     3.201     0.001     0.324     0.501     0.174     3.000
         *         *         *    57.160    63.430    60.560    49.536     2.932    47.129     3.450     0.006     0.418     0.541     0.035     3.000
    36.870    48.820         *         *         *         *    42.186     3.421    42.123     3.426     0.096     0.057     0.737     0.110     3.000
    47.230    47.300         *         *         *         *    46.184     2.587    45.363     3.351     0.018     0.164     0.604     0.215     3.000
    56.290         *    69.350         *         *         *    59.066     3.232    59.575     3.114     0.005     0.857     0.131     0.006     2.000
         *         *         *    58.580    64.890    71.930    50.640     3.605    49.100     3.884     0.061     0.445     0.490     0.004     3.000
         *         *         *    53.530    51.870    52.880    44.803     1.982    41.285     2.903     0.001     0.109     0.577     0.313     3.000
         *         *         *    47.790    49.720    47.980    43.141     1.494    38.545     2.730     0.001     0.044     0.494     0.462     3.000
    50.120    60.420    70.140         *         *         *    56.510     3.592    57.432     3.223     0.037     0.719     0.240     0.005     2.000
    59.800    63.790         *         *         *         *    59.600     2.960    59.920     2.940     0.001     0.888     0.089     0.022     2.000
         *         *         *    52.020    48.090    53.530    43.201     1.881    39.588     2.842     0.001     0.065     0.586     0.347     3.000
    71.390    73.770    89.650    83.580    87.320         *    72.349     3.717    72.358     3.714     0.000     0.997     0.003     0.000     2.000
         *         *         *    61.680    66.750    63.820    53.037     2.932    54.979     2.533     0.006     0.610     0.369     0.015     2.000
    35.800         *         *         *         *         *    39.133     2.978    39.094     3.266     0.081     0.029     0.709     0.181     3.000
         *         *         *    63.320    63.780    66.240    52.453     2.959    54.566     2.524     0.006     0.577     0.400     0.016     2.000
         *         *         *    61.500         *         *    51.890     3.169    54.931     2.664     0.035     0.518     0.413     0.034     2.000
    40.590    51.070    54.090    45.300    53.320         *    44.010     2.436    42.800     2.896     0.000     0.129     0.713     0.158     3.000
    33.430    35.240    47.080         *    41.820         *    36.510     1.886    34.948     2.577     0.000     0.011     0.691     0.298     3.000
    71.870    68.570    83.380    81.350    82.960    86.680    69.495     3.448    69.511     3.444     0.000     0.994     0.006     0.000     2.000
         *         *         *    58.190    59.740         *    48.395     2.992    46.356     3.451     0.016     0.344     0.588     0.052     3.000
         *         *         *    52.240    59.830         *    45.833     3.205    44.675     3.457     0.033     0.223     0.698     0.047     3.000
    44.950    51.820         *         *         *         *    47.135     3.003    46.355     3.473     0.032     0.208     0.628     0.133     3.000
         *         *         *    76.330         *    76.650    62.738     3.151    63.162     3.072     0.003     0.932     0.064     0.001     2.000
    42.100    46.080    45.960    53.600    50.300    50.980    42.841     2.163    41.381     2.664     0.000     0.098     0.688     0.215     3.000
    63.060    67.060    72.890    67.570         *         *    62.482     2.921    62.569     2.899     0.000     0.962     0.034     0.004     2.000
         *         *         *    52.260    63.640    66.790    47.233     3.622    46.511     3.733     0.062     0.282     0.648     0.008     3.000
         *         *         *    35.050    34.600    30.170    37.231    -0.670    37.546    -0.756     0.000     0.000     0.033     0.967     4.000
         *         *         *    81.650    85.760    93.780    69.209     4.074    69.889     3.909     0.033     0.952     0.016     0.000     2.000
    65.840    63.610    70.700    71.510    70.280         *    61.960     2.660    62.034     2.642     0.000     0.966     0.030     0.004     2.000
         *         *         *    57.740    59.150    69.170    47.888     3.377    46.550     3.641     0.032     0.316     0.639     0.013     3.000
    43.130    37.700    46.400    49.990    48.990    48.190    40.732     2.127    39.351     2.612     0.000     0.053     0.724     0.223     3.000
         *         *         *    37.200    45.800    44.670    38.508     1.409    34.048     2.619     0.001     0.011     0.522     0.467     3.000
         *         *         *    70.310    82.380    85.460    63.018     4.097    64.917     3.639     0.087     0.853     0.059     0.000     2.000
    48.120    68.220    62.020    64.720    63.810    60.400    55.450     2.257    55.716     2.213     0.000     0.817     0.137     0.046     2.000
    43.820    41.650    43.630    52.930    47.660         *    41.812     2.025    40.145     2.706     0.000     0.059     0.661     0.280     3.000
    68.820    70.130    81.030         *         *         *    68.225     3.397    68.249     3.390     0.000     0.991     0.009     0.000     2.000
         *         *         *    77.840    83.150    83.970    66.706     3.599    67.025     3.525     0.010     0.963     0.027     0.000     2.000
         *         *         *    46.390    54.180         *    42.017     2.769    40.585     3.169     0.017     0.081     0.766     0.136     3.000
         *         *         *         *    56.350         *    45.504     2.824    43.518     3.278     0.015     0.205     0.677     0.104     3.000
         *         *         *    73.660    76.480    77.750    62.432     3.278    62.938     3.168     0.008     0.920     0.072     0.000     2.000
    54.730         *    44.120         *         *         *    47.950     1.008    48.649    -0.176     0.000     0.147     0.268     0.584     4.000
    34.990    47.880    49.450    51.010         *         *    41.387     3.400    41.300     3.424     0.034     0.049     0.880     0.037     3.000
    59.240         *         *         *         *         *    57.956     2.833    58.896     2.891     0.001     0.801     0.138     0.059     2.000
         *         *         *    63.160    60.690    66.640    50.982     2.962    53.447     2.458     0.007     0.497     0.473     0.023     2.000
         *         *         *    56.480    69.340    67.260    51.933     3.419    54.878     2.782     0.038     0.516     0.442     0.005     2.000
    41.240    32.580    42.510         *         *         *    37.983     1.934    36.972     2.978     0.012     0.013     0.630     0.345     3.000
         *         *         *    70.030    73.980         *    59.850     3.353    60.961     3.092     0.028     0.850     0.122     0.001     2.000
         *         *         *    71.440    69.770    82.060    58.858     3.504    60.344     3.168     0.037     0.805     0.158     0.000     2.000
    68.620    63.250         *         *    83.450    89.670    66.032     3.953    66.151     3.925     0.000     0.964     0.035     0.000     2.000
    48.570    45.880    46.920    51.540    54.970         *    44.521     2.602    43.483     2.980     0.000     0.153     0.733     0.114     3.000
         *         *         *    60.700    55.740    66.930    47.750     3.033    45.883     3.437     0.010     0.319     0.635     0.037     3.000
    66.860    68.410    70.530    71.090         *         *    63.919     2.928    63.974     2.915     0.000     0.976     0.021     0.003     2.000
         *         *         *    47.910    53.060    55.630    42.139     2.677    40.503     3.094     0.006     0.087     0.774     0.133     3.000
    46.980    46.850    55.860    44.910         *         *    46.070     1.601    43.933     2.921     0.000     0.120     0.448     0.432     3.000
    35.980    44.780    39.760    30.850    39.180         *    39.341    -0.256    39.648    -0.386     0.000     0.002     0.056     0.942     4.000
    53.190    59.230    71.470         *    72.940    71.680    58.004     3.319    58.515     3.191     0.000     0.825     0.174     0.000     2.000
         *         *         *    64.200    61.640    69.360    51.944     3.064    54.319     2.570     0.010     0.542     0.435     0.013     2.000
    47.930         *         *         *         *         *    48.232     2.713    46.825     3.423     0.017     0.279     0.528     0.176     3.000
    73.660    74.230    78.380    84.610         *         *    70.962     3.487    70.972     3.484     0.000     0.996     0.004     0.000     2.000
         *         *         *    57.880    63.670    64.080    50.012     3.099    47.736     3.576     0.012     0.436     0.533     0.019     3.000
    43.360    59.490    60.170    62.900    67.450    65.570    51.680     3.453    50.369     3.796     0.001     0.460     0.538     0.001     3.000
    49.570         *    37.860         *         *         *    43.586     0.474    44.265    -0.354     0.000     0.034     0.238     0.727     4.000
    33.890    38.670    38.570    39.180         *         *    36.229     1.658    34.595     2.748     0.002     0.007     0.605     0.386     3.000
         *         *         *    49.540    49.940    59.320    41.484     2.789    40.153     3.127     0.008     0.077     0.805     0.110     3.000
    65.390    68.650    69.380    78.450    80.260         *    65.157     3.487    65.232     3.466     0.000     0.973     0.027     0.000     2.000
    67.310    63.170    75.870    78.280         *         *    65.229     3.397    65.296     3.376     0.000     0.976     0.024     0.000     2.000
    29.040    26.050    43.000    31.120    28.760    31.680    33.186    -0.423    33.395    -0.499     0.000     0.000     0.038     0.962     4.000
         *         *         *    57.280         *         *    48.492     3.042    46.273     3.473     0.033     0.337     0.554     0.076     3.000
         *         *         *    53.000    50.970         *    44.195     2.115    41.130     3.003     0.004     0.097     0.610     0.290     3.000
    40.780    47.930    52.690    58.130    60.090         *    45.021     3.665    44.771     3.728     0.011     0.113     0.873     0.003     3.000
    63.320    62.040         *    61.990         *         *    58.447     2.452    58.632     2.490     0.000     0.871     0.078     0.051     2.000
         *         *         *    66.650    69.490    64.050    56.201     2.783    57.290     2.562     0.002     0.775     0.213     0.010     2.000
         *         *         *    60.870    60.030    62.550    49.639     2.830    47.061     3.392     0.004     0.425     0.525     0.046     3.000
    60.300    70.990    71.510         *         *         *    63.530     3.227    63.628     3.199     0.001     0.963     0.034     0.002     2.000
         *         *         *    57.920    61.080         *    48.805     3.095    46.847     3.520     0.021     0.367     0.574     0.038     3.000
    58.320    66.250    66.700    68.350         *         *    60.018     3.024    60.233     2.962     0.000     0.914     0.081     0.004     2.000
         *         *         *    71.120    71.700    63.940    58.646     2.690    59.246     2.569     0.001     0.872     0.120     0.007     2.000
         *         *         *    44.130         *    45.280    41.609     1.003    45.084    -0.032     0.000     0.019     0.383     0.598     4.000
    56.580         *         *         *         *         *    55.777     2.784    57.201     2.857     0.003     0.700     0.212     0.085     2.000
         *         *         *    43.840    48.860    54.290    39.549     2.513    37.797     2.977     0.006     0.039     0.784     0.172     3.000
         *         *         *    72.010    72.040         *    59.838     3.189    60.709     2.992     0.015     0.864     0.120     0.001     2.000
         *         *         *    65.220         *    67.200    54.323     2.943    56.187     2.615     0.005     0.668     0.314     0.012     2.000
         *         *         *    62.000    65.280    69.190    52.663     3.187    55.040     2.684     0.017     0.569     0.407     0.007     2.000
         *         *         *    62.560    63.710    69.370    52.186     3.159    54.637     2.643     0.015     0.547     0.429     0.009     2.000
         *         *         *    42.420         *         *    40.219     1.519    37.072     2.885     0.009     0.024     0.511     0.456     3.000
         *         *         *    45.300         *         *    41.447     1.914    38.855     2.999     0.012     0.045     0.581     0.361     3.000
         *         *         *    47.100    50.820         *    41.901     2.250    39.362     2.997     0.007     0.058     0.678     0.258     3.000
    36.630         *         *         *         *         *    39.706     2.947    39.623     3.277     0.074     0.034     0.708     0.184     3.000
         *         *         *    60.020    60.470    67.340    49.538     3.150    47.450     3.585     0.015     0.408     0.559     0.018     3.000
         *         *         *    60.570    57.500         *    48.571     2.744    46.091     3.335     0.007     0.344     0.559     0.089     3.000
    56.420         *         *         *    68.640         *    56.274     3.050    57.153     2.864     0.000     0.771     0.225     0.004     2.000
         *         *         *    54.200    51.100    69.400    43.100     3.411    42.742     3.472     0.040     0.127     0.809     0.025     3.000
    56.840    65.360         *         *    73.360    78.280    59.861     3.357    60.240     3.269     0.000     0.882     0.118     0.000     2.000
    58.240    53.940    64.050    67.820    67.850         *    56.055     3.075    56.676     2.902     0.000     0.774     0.223     0.003     2.000
    35.070    28.920    41.390    35.580    52.900         *    33.857     3.531    34.114     3.427     0.039     0.004     0.954     0.003     3.000
    36.850    36.220    36.850    34.710         *         *    36.693     0.325    37.748    -0.386     0.000     0.003     0.249     0.747     4.000
    62.940    76.370    76.960    79.920         *         *    67.760     3.524    67.793     3.513     0.000     0.988     0.012     0.000     2.000
         *         *         *    70.320    76.450    74.430    61.098     3.222    61.740     3.083     0.008     0.895     0.096     0.001     2.000
    47.940    56.330    60.750         *         *         *    51.701     3.343    50.439     3.729     0.026     0.470     0.473     0.031     3.000
    42.500    62.140         *    67.980    74.800         *    51.868     5.221    52.997     4.660     0.276     0.321     0.403     0.000     3.000
    64.820    68.030    66.570    79.210    81.810    83.880    64.830     3.707    64.937     3.679     0.000     0.963     0.037     0.000     2.000
    82.630    83.940    91.210    90.760    93.130    95.560    78.780     3.587    78.780     3.586     0.000     1.000     0.000     0.000     2.000
    57.850         *    50.030         *    61.080         *    51.385     2.420    52.414     2.255     0.000     0.541     0.366     0.093     2.000
         *         *         *    59.080    66.180    70.340    51.645     3.445    54.709     2.781     0.040     0.501     0.454     0.005     2.000
         *         *         *    54.370    49.570    55.400    44.092     2.092    40.913     2.924     0.001     0.099     0.616     0.283     3.000
    62.440    57.930    60.170    56.750    59.630         *    55.589     1.414    54.999     1.821     0.000     0.597     0.081     0.322     2.000
         *         *         *    38.180    56.580    55.300    39.435     3.227    39.196     3.280     0.034     0.049     0.872     0.045     3.000
         *         *         *    55.850         *         *    47.430     2.969    45.388     3.416     0.031     0.281     0.591     0.098     3.000
         *         *         *    74.040    76.910    73.870    62.447     3.116    62.827     3.035     0.003     0.933     0.064     0.001     2.000
    62.610    75.050    76.220    82.090    82.550    84.000    67.664     3.571    67.699     3.562     0.000     0.988     0.012     0.000     2.000
    47.890    61.300    61.170    57.760         *    62.870    52.471     2.603    53.298     2.417     0.000     0.634     0.325     0.041     2.000
    61.110    59.780    69.720    73.280    75.810    76.900    60.996     3.383    61.237     3.320     0.000     0.915     0.085     0.000     2.000
    34.420         *         *         *         *         *    38.185     3.036    38.215     3.248     0.093     0.022     0.709     0.176     3.000
    54.290    55.560    62.330    62.220    66.050         *    54.005     3.018    54.880     2.776     0.000     0.676     0.317     0.007     2.000
         *         *         *    55.850    62.850    60.710    48.729     2.994    46.591     3.454     0.008     0.371     0.586     0.034     3.000
         *         *         *    74.650         *         *    62.303     3.350    63.073     3.184     0.019     0.904     0.075     0.001     2.000
    58.400    59.760    68.240    71.760    76.490    88.230    59.913     4.167    60.638     3.968     0.014     0.783     0.202     0.000     2.000
         *         *         *    53.630    54.390    65.350    44.284     3.230    43.397     3.420     0.022     0.164     0.779     0.035     3.000
         *         *         *    64.250         *    57.700    51.562     2.364    53.357     2.158     0.001     0.511     0.373     0.115     2.000
         *         *         *    71.760    70.660    74.860    59.243     3.104    60.069     2.929     0.007     0.854     0.137     0.001     2.000
