         *         *         *    43.030    40.850    39.160    42.414    -0.291    43.120    -0.499     0.000     0.064     0.000     0.936     0.000     4.000
         *         *         *    60.820    71.230    67.880    54.805     3.171    55.456     2.942     0.133     0.009     0.847     0.000     0.010     3.000
         *         *         *    62.220    54.650    56.030    48.964     1.961    49.960     1.621     0.000     0.773     0.212     0.015     0.000     2.000
    45.970         *    62.210    61.220         *         *    50.750     3.486    50.897     3.314     0.137     0.061     0.782     0.000     0.020     3.000
         *         *         *    64.490    74.540    69.760    57.524     3.242    59.015     2.695     0.340     0.002     0.647     0.000     0.011     3.000
         *         *         *    52.610    58.360    57.530    46.384     2.643    48.789     1.837     0.000     0.558     0.440     0.002     0.000     2.000
         *         *         *    53.230         *         *    46.103     2.703    46.542     1.955     0.008     0.471     0.467     0.042     0.012     2.000
         *         *         *    60.400    63.120         *    50.743     3.143    50.522     3.242     0.026     0.102     0.863     0.000     0.010     3.000
         *         *         *    52.360         *    47.090    45.285     1.190    42.652     2.092     0.000     0.682     0.020     0.297     0.000     2.000
         *         *         *    41.110         *         *    39.816     1.241    37.243     2.617     0.000     0.491     0.037     0.472     0.001     2.000
    58.310    62.040    63.990    65.660    71.340    64.730    57.878     2.645    57.957     2.599     0.058     0.017     0.925     0.000     0.000     3.000
    48.380    43.040    65.570    68.470    80.570         *    45.618     7.712    45.341     7.814     0.036     0.000     0.000     0.000     0.964     5.000
         *         *         *    83.380    83.650    84.770    70.034     3.167    70.029     3.172     0.990     0.000     0.008     0.000     0.002     1.000
    41.080         *    61.940         *         *         *    47.787     4.094    48.432     3.539     0.129     0.097     0.646     0.001     0.127     3.000
    27.130         *    39.480         *         *         *    33.136     3.091    33.103     3.077     0.000     0.657     0.120     0.172     0.050     2.000
         *         *         *    69.570    71.190    66.340    57.927     2.798    58.371     2.626     0.131     0.013     0.856     0.000     0.001     3.000
         *    51.740    66.060    69.150         *         *    54.485     3.806    55.431     2.991     0.401     0.012     0.529     0.000     0.058     3.000
         *         *         *    59.880         *         *    50.519     3.131    50.616     3.244     0.062     0.178     0.732     0.004     0.024     3.000
         *         *         *    75.160    73.370         *    60.973     3.420    60.220     3.824     0.685     0.001     0.303     0.000     0.011     1.000
    64.270    70.910    73.380    79.330    80.970    82.220    66.275     3.442    66.235     3.464     0.982     0.000     0.018     0.000     0.000     1.000
         *         *         *    44.120         *    41.670    42.938     0.099    44.944    -0.596     0.000     0.219     0.001     0.780     0.000     4.000
    56.590    62.410    65.240    71.140    72.140         *    58.338     3.496    57.532     4.042     0.584     0.001     0.415     0.000     0.000     1.000
    47.430    45.810    57.330    54.030    61.440    65.910    46.818     3.532    46.677     3.599     0.009     0.052     0.939     0.000     0.000     3.000
         *         *         *    62.850         *         *    52.697     3.222    52.895     3.082     0.130     0.096     0.745     0.001     0.028     3.000
    49.540    54.090    53.980    54.970    66.500         *    49.758     3.400    49.754     3.394     0.045     0.035     0.920     0.000     0.000     3.000
    45.910    38.080    34.930    31.150         *         *    38.674    -0.263    38.729    -0.306     0.000     0.015     0.000     0.985     0.000     4.000
         *         *         *    55.870    53.680    64.940    45.566     2.946    43.209     3.736     0.001     0.430     0.568     0.001     0.001     3.000
    71.990    75.240    77.850    81.310    79.760    76.200    69.763     2.653    69.385     2.860     0.833     0.000     0.167     0.000     0.000     1.000
         *         *         *    44.540    38.750    44.310    41.846    -0.003    43.433    -0.472     0.000     0.143     0.000     0.857     0.000     4.000
    55.550    55.450    63.010    64.360    64.230    68.360    54.154     2.892    54.106     2.912     0.025     0.033     0.942     0.000     0.000     3.000
         *         *         *    42.620    51.360    46.670    40.576     2.022    39.185     2.429     0.000     0.848     0.018     0.134     0.000     2.000
    27.750    31.030    43.010    36.300         *         *    32.237     2.477    31.375     3.155     0.000     0.709     0.031     0.260     0.000     2.000
    44.500         *         *         *         *         *    45.785     2.697    46.800     3.580     0.044     0.357     0.464     0.116     0.018     3.000
    62.340    55.620    64.850    70.680    74.120    85.510    58.319     4.129    58.226     4.188     0.939     0.000     0.057     0.000     0.004     1.000
         *         *         *    63.280    67.680    68.060    54.152     3.067    54.394     2.979     0.072     0.020     0.904     0.000     0.004     3.000
         *         *         *    59.720         *    62.120    49.685     2.884    48.795     3.300     0.007     0.246     0.745     0.000     0.000     3.000
    51.460    53.810    55.910    61.140    63.610    63.260    50.799     3.049    50.552     3.168     0.008     0.085     0.907     0.000     0.000     3.000
    57.310         *    62.030    61.080         *         *    54.956     2.790    54.837     2.859     0.101     0.121     0.775     0.002     0.000     3.000
    37.830         *         *         *         *         *    40.741     2.779    40.161     2.474     0.012     0.456     0.319     0.170     0.043     2.000
    35.810         *         *         *         *         *    39.238     2.844    38.803     2.590     0.008     0.476     0.277     0.185     0.054     2.000
    34.660    35.730    41.630    50.260         *         *    36.831     3.268    37.263     2.790     0.001     0.689     0.274     0.022     0.014     2.000
         *         *         *    64.130    64.840    64.130    52.740     2.928    52.388     3.044     0.019     0.079     0.902     0.000     0.001     3.000
    51.710    53.550    64.210    63.470    57.600    67.220    51.822     2.743    51.264     3.014     0.003     0.182     0.814     0.000     0.000     3.000
         *         *         *    52.270    48.270    53.430    42.887     2.014    42.229     2.201     0.000     0.884     0.038     0.078     0.000     2.000
         *         *         *    63.380    66.600    63.690    53.247     2.936    53.023     3.008     0.025     0.061     0.914     0.000     0.001     3.000
    63.540    66.070    70.580    67.280    74.980         *    61.803     3.164    61.043     3.678     0.610     0.001     0.389     0.000     0.000     1.000
    43.590    53.990         *         *    62.400         *    48.212     3.442    48.112     3.506     0.029     0.066     0.904     0.000     0.000     3.000
         *         *         *    52.260         *         *    45.515     2.610    45.798     2.008     0.005     0.514     0.415     0.056     0.011     2.000
         *         *         *    74.330    79.780    81.010    63.850     3.598    63.832     3.629     0.940     0.000     0.050     0.000     0.011     1.000
         *         *         *    48.520    43.630    39.610    45.787    -0.498    46.788    -0.794     0.000     0.090     0.000     0.910     0.000     4.000
    64.470    69.870    74.240    67.960    78.470         *    64.071     3.331    63.779     3.529     0.850     0.000     0.150     0.000     0.000     1.000
         *         *         *    60.710    65.230    65.940    51.819     3.110    51.680     3.155     0.026     0.052     0.920     0.000     0.002     3.000
    50.430    53.700    57.840    51.850         *         *    49.758     2.346    48.923     3.267     0.008     0.461     0.494     0.037     0.000     3.000
         *         *         *    64.100    65.660         *    53.409     3.129    53.693     3.022     0.077     0.040     0.870     0.000     0.013     3.000
    52.490    46.480    67.950    79.240         *         *    53.013     5.421    55.147     4.545     0.549     0.000     0.101     0.000     0.350     1.000
    52.040         *         *         *         *         *    51.679     2.773    51.871     3.150     0.148     0.218     0.568     0.061     0.005     3.000
    52.410    53.450         *         *         *         *    51.344     2.777    51.367     3.184     0.103     0.228     0.617     0.047     0.006     3.000
    36.570         *    45.830         *         *         *    39.960     2.862    39.880     2.512     0.003     0.572     0.298     0.103     0.025     2.000
         *         *         *    55.340    58.820    65.100    46.991     3.220    45.939     3.574     0.004     0.201     0.793     0.000     0.002     3.000
    35.710    38.340         *    47.010    57.450    60.290    38.458     4.154    38.056     4.348     0.002     0.131     0.867     0.000     0.000     3.000
    54.290    51.440    61.970    65.460    68.930    68.790    53.722     3.307    54.043     3.130     0.147     0.003     0.850     0.000     0.000     3.000
    44.470    37.110    33.970    49.460         *         *    39.232     1.895    38.388     2.542     0.000     0.669     0.064     0.267     0.000     2.000
    48.020    47.170    60.060    55.660    52.840    55.030    48.045     1.810    48.234     1.716     0.000     0.924     0.071     0.005     0.000     2.000
    51.160         *         *         *         *         *    50.979     2.759    51.279     3.200     0.130     0.234     0.563     0.067     0.006     3.000
    45.760    48.950    57.910         *         *         *    47.827     3.315    47.847     3.519     0.059     0.218     0.684     0.010     0.028     3.000
    74.280    75.470    75.440    78.030    79.940    80.640    69.615     2.778    69.365     2.915     0.889     0.000     0.111     0.000     0.000     1.000
         *         *         *    53.140    64.650    63.140    48.487     3.297    48.057     3.444     0.010     0.100     0.886     0.000     0.004     3.000
    47.140    59.060    56.420    47.460         *         *    49.602     1.760    49.596     1.607     0.003     0.572     0.300     0.126     0.000     2.000
         *         *         *    62.770         *         *    52.636     3.219    52.834     3.086     0.128     0.098     0.745     0.001     0.028     3.000
    47.920    52.090    60.910    64.870    64.940    65.780    51.244     3.313    51.303     3.278     0.044     0.013     0.943     0.000     0.000     3.000
    44.030    51.600    62.250    61.720    66.370    61.420    50.048     3.386    50.067     3.373     0.032     0.017     0.951     0.000     0.000     3.000
         *         *         *    75.290    80.550    82.390    64.831     3.562    64.871     3.570     0.958     0.000     0.032     0.000     0.010     1.000
    44.150    45.160         *         *         *         *    44.172     2.535    43.840     2.156     0.014     0.437     0.391     0.141     0.017     2.000
         *         *         *    46.130         *    42.670    43.788     0.229    46.489    -0.706     0.000     0.294     0.002     0.704     0.000     4.000
         *         *         *    64.100    70.590    68.610    55.820     3.072    56.436     2.847     0.145     0.009     0.840     0.000     0.006     3.000
         *         *         *    51.870    52.750    46.790    45.146     1.534    43.393     2.048     0.000     0.807     0.023     0.170     0.000     2.000
    70.490    75.400    76.640    77.190    82.850    88.120    69.743     3.177    69.726     3.186     0.992     0.000     0.008     0.000     0.000     1.000
    54.850    62.450    65.170    64.960    69.150    71.100    56.960     2.949    57.265     2.781     0.142     0.005     0.854     0.000     0.000     3.000
         *         *         *    60.110    56.750    61.570    48.300     2.662    45.882     3.471     0.001     0.438     0.560     0.001     0.000     3.000
    48.510    49.090    60.280    53.710    58.790         *    48.373     2.794    47.386     3.365     0.002     0.360     0.637     0.000     0.000     3.000
    58.500    69.760         *    68.050         *         *    60.645     3.105    60.555     3.797     0.503     0.015     0.482     0.000     0.000     1.000
    43.270         *         *         *         *         *    44.844     2.699    45.973     3.650     0.035     0.378     0.439     0.126     0.021     3.000
    64.050    62.040    75.760    74.650         *         *    63.298     3.474    63.188     3.686     0.844     0.001     0.154     0.000     0.001     1.000
         *         *         *    60.370    70.170    67.890    54.164     3.180    54.695     2.995     0.107     0.012     0.872     0.000     0.010     3.000
    58.430    64.380    61.420    59.240    66.240         *    56.390     2.536    56.170     2.658     0.028     0.099     0.873     0.000     0.000     3.000
    41.750         *         *         *         *         *    43.689     2.709    44.950     3.737     0.027     0.403     0.406     0.139     0.026     3.000
         *         *         *    54.930    55.080    55.170    46.398     2.194    47.363     1.867     0.000     0.791     0.198     0.011     0.000     2.000
         *         *         *    55.550    66.970    68.540    50.710     3.439    51.238     3.283     0.053     0.021     0.903     0.000     0.023     3.000
    50.540    46.310    56.010    52.080    61.460         *    47.443     3.151    46.863     3.486     0.005     0.215     0.780     0.000     0.000     3.000
         *         *         *    46.800    39.000    33.020    42.275    -0.558    42.342    -0.578     0.000     0.006     0.000     0.994     0.000     4.000
         *         *         *    52.540    66.320    72.240    47.729     4.169    50.441     3.419     0.073     0.010     0.790     0.000     0.126     3.000
         *         *         *    54.270    63.190         *    48.214     3.356    48.053     3.458     0.016     0.129     0.833     0.000     0.021     3.000
         *         *         *    82.020         *         *    68.252     3.248    68.343     3.296     0.948     0.000     0.048     0.000     0.004     1.000
         *         *         *    64.640    68.590    68.710    55.138     3.041    55.526     2.899     0.101     0.014     0.881     0.000     0.004     3.000
    48.910    50.450    54.220    68.420    67.320    62.000    50.775     3.382    50.852     3.338     0.049     0.011     0.940     0.000     0.000     3.000
    66.490    76.290    76.360         *    81.330         *    68.566     3.191    68.520     3.230     0.970     0.000     0.030     0.000     0.000     1.000
         *         *         *    41.330    39.360    48.160    38.666     0.997    43.300    -0.373     0.000     0.417     0.001     0.582     0.000     4.000
    49.260         *         *         *         *         *    49.478     2.731    50.001     3.309     0.098     0.270     0.544     0.080     0.009     3.000
    50.640         *         *         *    58.570    79.120    50.319     3.453    50.412     3.396     0.058     0.011     0.931     0.000     0.000     3.000
    63.890    70.260    68.140    74.800    82.210         *    64.744     3.618    64.702     3.648     0.975     0.000     0.024     0.000     0.001     1.000
         *         *         *    70.100    67.120         *    56.505     3.025    57.105     2.757     0.175     0.018     0.799     0.000     0.008     3.000
         *         *         *    52.370    63.860    66.220    47.938     3.474    47.891     3.504     0.015     0.065     0.907     0.000     0.013     3.000
    56.610         *         *         *    58.410         *    51.867     2.026    52.795     1.403     0.001     0.593     0.400     0.006     0.000     2.000
    45.460    43.820    43.400    50.200    54.300         *    42.858     2.579    43.426     2.249     0.000     0.785     0.212     0.003     0.000     2.000
    44.380    46.800    56.550         *    54.980    50.660    46.143     1.985    46.310     1.895     0.000     0.927     0.068     0.005     0.000     2.000
         *         *         *    59.120    65.930    66.200    51.576     3.175    51.537     3.188     0.031     0.043     0.922     0.000     0.004     3.000
         *         *         *    70.430         *         *    58.779     3.408    59.452     3.930     0.512     0.012     0.454     0.000     0.022     1.000
    41.090    50.060    63.470         *    63.580    64.410    48.379     3.563    48.398     3.547     0.033     0.017     0.951     0.000     0.000     3.000
    65.040         *         *         *         *         *    62.251     2.973    63.724     3.589     0.565     0.044     0.381     0.009     0.000     1.000
         *         *         *    62.230    60.430    58.250    50.414     2.495    48.129     3.260     0.001     0.413     0.584     0.001     0.000     3.000
    62.860    71.400    72.100    78.000    73.450    79.320    64.199     3.118    63.648     3.421     0.756     0.000     0.244     0.000     0.000     1.000
         *         *         *    62.560         *    57.550    50.554     2.381    48.786     3.205     0.002     0.468     0.526     0.004     0.000     3.000
    35.500    31.940    30.620    28.290    36.630         *    33.319     0.337    33.405     0.295     0.000     0.016     0.000     0.984     0.000     4.000
    38.840    44.520         *         *         *         *    41.573     2.811    41.369     2.378     0.009     0.475     0.344     0.134     0.039     2.000
    44.460    46.800         *    54.310    55.970    57.110    45.195     2.625    46.290     2.095     0.000     0.649     0.351     0.000     0.000     2.000
         *         *         *    71.020         *    79.720    60.026     3.699    60.024     3.894     0.762     0.000     0.214     0.000     0.024     1.000
    44.580    44.490         *    39.620    41.560         *    43.514    -0.461    43.695    -0.550     0.000     0.033     0.000     0.967     0.000     4.000
    65.460    66.540    78.910         *    78.180    85.210    65.627     3.469    65.577     3.501     0.974     0.000     0.026     0.000     0.000     1.000
    49.260    58.090    58.880    59.450    58.810         *    51.259     2.522    50.288     3.083     0.003     0.354     0.642     0.000     0.000     3.000
    51.550    61.880    57.400    56.300    63.370    58.070    52.943     2.121    51.424     2.858     0.001     0.489     0.510     0.000     0.000     3.000
    47.040    50.890    64.880    66.780         *    68.650    51.864     3.546    52.130     3.309     0.190     0.007     0.802     0.000     0.001     3.000
    56.630    53.410    63.220    71.440    74.020         *    56.007     4.094    55.681     4.343     0.771     0.000     0.217     0.000     0.013     1.000
         *         *         *    49.380         *    47.920    43.403     1.482    41.209     2.231     0.000     0.729     0.021     0.249     0.000     2.000
    52.610         *    46.860         *         *         *    47.986     1.636    47.515     1.786     0.008     0.454     0.301     0.238     0.000     2.000
         *         *         *    72.680    77.540    69.930    61.522     3.143    59.937     3.753     0.575     0.001     0.422     0.000     0.002     1.000
